PaperID,CatID,CatID2,CatID3,CatID4,CatID_gen,Authors,Title,Location,PublicationType,PublishedDateMonth,PublishedDateYear,PDFLink,LocalPDFLink,PSLink,Abstract,RegisterDate,sortOrder,ProjectLink,OtherAuthors
358,3,3,3,7,NULL,"C. Bajaj, J. Zhang, G. Xu",Physically-based Surface Texture Synthesis Using a  Coupled Finite Element System,"Proceedings of Geometric Modeling and Processing, 2008, p. 344-357, NIHMSID193751, PMCID: PMC3103232, <a href=http://tinyurl.com/PMC3103232>http://tinyurl.com/PMC3103232</a>",Conference Presentations & Publications,0,2008,http://cvcweb.ices.utexas.edu/cvc/papers/2008/conference/Bajaj-Zhang-Xu-texture2008.pdf,,,,6/21/2011 10:49,900,,"with Y. Zhang, G. Xu"
361,6,3,3,3,NULL,"C. Bajaj, A. Paoluzzi, S. Portuesi, N. Lei and W. Zhao",Boolean Set Operations with Prism Algebraic Patches,"Computer-Aided Design and Applications, 5(5):730-742, 2008, <a href=""http://www.cadanda.com/CADandA_5_5_730-742.html"">doi: 10.3722/cadaps.2008.730-742</a>, <a href=""http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3080140"">PMCID: PMC3080140</a>.",Journal Publications,0,2008,,,,,7/11/2012 10:33,1000,,"(with A. Paoluzzi, S. Portuesi, N. Lei and W. Zhao)"
362,11,2,3,6,NULL,"C. Bajaj , A. DiCarlo and A. Paoluzzi",Proto-Plasm: Parallel Language for Adaptive and Scalable Modeling of Biosystems,"Philosophical Transactions of the Royal Society A, 2008 Sep 13;366(1878):3045-65, <a href=http://dx.doi.org/10.1098/rsta.2008.0076>doi:10.1098/rsta.2008.0076</a>, <a href=http://tinyurl.com/PMID18559320>PMID: 18559320</a>.",Journal Publications,0,2008,,,,,7/11/2012 10:34,1000,,(with A. DiCarlo and A. Paoluzzi)
363,3,6,4,1,NULL,"C.Bajaj, S. Goswami",Multi-Component Heart Reconstruction from Volumetric Imaging,"Proceedings of the ACM Solid and Physical Modeling Symposium, Stony Brook, NY, 2008, pp. 193-202. <a href=http://doi.acm.org/10.1145/1364901.1364928>http://doi.acm.org/10.1145/1364901.1364928</a>, NIHMSID 193748, PMC Journal in Process",Conference Presentations & Publications,0,2008,http://cvcweb.ices.utexas.edu/cvc/papers/2008/conference/Bajaj-Goswami-SPM2008-final.pdf,,,,4/7/2010 13:58,900,,(with S. Goswami)
364,2,6,6,6,NULL,C. Bajaj,Automatic Structure Interpretation of Single Particle Cryo-Electron Microscopy: From Images To Pseudo-Atomic Models,"2007 IEEE International Symposium on Biomedical Imaging, from Nano to Macro, Washington, DC, March 2007, PubMed ID: 19424455, PMCID: 2678009, NIHMSID: 87373, <a href=http://tinyurl.com/PMC2678009>
http://tinyurl.com/PMC2678009 </a>",Conference Presentations & Publications,0,2007,,,,,11/2/2010 10:46,900,,
365,6,2,8,11,NULL,"Z. Yu, C. Bajaj, M. Hoshijima, M. Holst, T. Hayashi, 
M. Ellisman, J. McCammon","Three-Dimensional Geometric Modeling of Membrane-bound
Organelles in Ventricular Myocytes: Bridging the Gap between
Microscopic Imaging and Mathematical Simulation","Journal of Structural Biology, 164(3):304-13, 2008, <a href=	 http://dx.doi.org/10.1016/j.jsb.2008.09.004>doi:10.1016/j.jsb.2008.09.004</a>, <a href=http://tinyurl.com/PMC2790379>PMCID: PMC2790379</a>.",Journal Publications,0,2008,,,,,7/11/2012 10:52,1000,,"Z. Yu, M. Hoshijima, M. Holst, T. Hayashi, 
M. Ellisman, J. McCammon"
367,3,2,6,2,NULL,"C. Bajaj, G. Xu,  Q. Zhang",A Fast Variational Method for the Construction of Adaptive Resolution C^2 Smooth Molecular Surfaces,"Computer Methods in Applied Mechanics and Engineering, volume 198, p1684-1690 (2009) Special Issue in Honor of Professor J. T. Odenâ€™s 70th Birthday, <a href=http://dx.doi.org/10.1016/j.cma.2008.12.042>doi: 10.1016/j.cma.2008.12.042</a>, <a href=http://tinyurl.com/PMC2755577>PMCID: PMC2755577</a>.",Journal Publications,0,2009,,,,,7/11/2012 9:17,1000,,(with G. Xu and Q. Zhang)
368,3,1,5,6,11,"C. Bajaj, S. Goswami",Modeling Cardiovascular Anatomy from Patient-Specific Imaging,"Advances in Computational Vision and Medical Image Processing, ed. by Joao Tavares and Renato Jorge, Springer, 2008, Chapter 1, pgs 1-28, NIHMS155076, <a href=http://tinyurl.com/PMC2943643>http://tinyurl.com/PMC2943643</a> 
PMC Journal in Process",Book Chapters,0,2008,http://cvcweb.ices.utexas.edu/cvc/papers/2008/journal/cardio-2008.pdf,,,,12/14/2015 17:49,950,,(with S. Goswami)
369,1,1,1,1,NULL,"Y. Zhang, T. J.R. Hughes, C. Bajaj",An Automatic 3D Mesh Generation Method for Domains with Multiple Materials.,"Computer Methods in Applied Mechanics and Engineering (CMAME), 199(5-8): 405-415, Jan 2009, NIHMSID: 132380, Publ.ID: CMA8983, <a href=http://dx.doi.org/10.1016/j.cma.2009.06.007>doi:10.1016/j.cma.2009.06.007</a>, <a href=http://tinyurl.com/PMC2805160>PMCID: PMC2805160</a>.",Journal Publications,0,2009,,http://cvcweb.ices.utexas.edu/cvc/papers/2009/journal/Zhang-Hughes-Bajaj-mesh_material.pdf,,,7/11/2012 9:19,1000,,"with Y. Zhang, T. J.R. Hughes"
370,2,3,6,2,NULL,"X. Yan, Z. Yu, P. Zhang, A. Batistti, P. Chipman, C.Bajaj, M. Bergoin, M. Rossman and T. Baker","The Capsid Proteins of a Large, Icosahedral dsDNA Virus","Journal of Molecular Biology, 385(4):1287-1299, 2009, <a href=http://dx.doi.org/10.1016/j.jmb.2008.11.002>doi: 10.1016/j.jmb.2008.11.002</a>, <a href=http://tinyurl.com/PMID19027752>PMID: 19027752</a>, PMC2911444.",Journal Publications,0,2009,,,,,6/16/2014 10:32,1000,,"with X. Yan, Z. Yu, P. Zhang, A. Batistti, P. Chipman, M. Bergoin, M. Rossman and T. Baker"
371,1,1,1,1,NULL,C. Bajaj and A. Gillette,Quality Meshing of a Forest of Branching Structures,"Proceedings of the 17th International Meshing Roundtable 2008, p. 433--449, October 2008. NIHMSID 193746, PMC Journal in Process",Conference Presentations & Publications,0,2008,http://cvcweb.ices.utexas.edu/cvc/papers/2008/conference/Bajaj-Gillette-branching.pdf,,,,4/7/2010 13:51,900,,(with A. Gillette)
372,2,5,11,11,NULL,"M. Auer, A. Koster, U. Ziese, C. Bajaj, N. Volkmann, D-N. Wang, J. Hudspeth",Three-Dimensional Architecture of Hair-Bundle Linkages Revealed by Electron-Microscopic Tomography,"Journal of the Association for Research in Otolaryngology, June 2008, 9(2):215-24, <a href=http://dx.doi.org/10.1007/s10162-008-0114-2>doi:10.1007/s10162-008-0114-2</a>, <a href=http://tinyurl.com/PMC2504599>PMCID: PMC2504599</a>.",Journal Publications,0,2008,,,,,7/11/2012 10:50,1000,,"(with M. Auer, A. Koster, U. Ziese, N. Volkmann, D-N. Wang, J. Hudspeth)"
373,6,11,11,11,NULL,"C. Bajaj, L. Liu, J.O. Deasy, D.A. Low, T. Ju",Surface Reconstruction From Non-parallel Curve Networks,"Computer Graphics Forum, 2008, 27(2):155-163, <a href=http://dx.doi.org/10.1111/j.1467-8659.2008.01112.x>doi: 10.1111/j.1467-8659.2008.01112.x</a>, <a href=http://tinyurl.com/PMC2733791>PMCID: PMC273379</a>.",Journal Publications,0,2008,,,,,7/11/2012 10:48,1000,,"(with L. Liu, J.O. Deasy, D.A. Low, T. Ju)"
374,4,11,11,11,NULL,"X. Zhang, C. Bajaj",Scalable Isosurface Visualization of Massive Datasets on Commodity off-the-shelf Clusters,"Journal of Parallel and Distributed Computing, 69(1):39-53, 2009, <a href=http://dx.doi.org/10.1016/j.jpdc.2008.07.006>doi: 10.1016/j.jpdc.2008.07.006</a>, <a href=http://tinyurl.com/PMC2743442>PMCID: PMC2743442</a>.",Journal Publications,0,2009,,,,,6/16/2014 10:31,1000,,(with X. Zhang)
375,11,6,4,3,11,"C. Bajaj, A. Gillette, S. Goswami",Topology Based Selection and Curation of Level Sets,"Topology-in-Visualization, ed. by A. Wiebel, H. Hege, K. Polthier, G. Scheuermann, 2009, pages 45-58, NIHMS155079, PMC Journal",Book Chapters,0,2009,http://cvcweb.ices.utexas.edu/cvc/papers/2009/book/tiv07.pdf,,,,12/14/2015 17:49,950,,"(with A. Gillette, S. Goswami)"
376,3,1,5,1,NULL,"C. Bajaj, J. T. Oden, K. R. Diller, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Bidaut, L. Demkowicz, A. Elliott, Y. Feng, D. Fuentes, S. Prudhomme, R. J. Stafford, Y. Zhang.",Using Cyber-infrastructure for Dynamic Data Driven Laser Treatment of Cancer,"Lecture Notes in Computer Science, 2007, 4487: 972-979, <a href=http://dx.doi.org/10.1007/978-3-540-72584-8_128>doi: 10.1007/978-3-540-72584-8_128</a>, <a href=http://tinyurl.com/PMC2743440>PMCID: PMC2743440</a>.",Journal Publications,0,2007,,,,,7/11/2012 11:01,1000,,"with J. T. Oden, K. R. Diller, J. C. Browne, J. Hazle, I. Babuska, J. Bass, L. Bidaut, L. Demkowicz, A. Elliott, Y. Feng, D. Fuentes, S. Prudhomme, R. J. Stafford, Y. Zhang."
378,8,6,2,3,NULL,"C. Bajaj, A. Chen, G. Xu, Q. Zhang, W. Zhao",Hierarchical Molecular Interfaces and Solvation Electrostatics,"Proceedings of the 2009 SIAM/ACM Joint Conference on Geometric and Physical Modeling, San Francisco, CA, 2009, NIHMSID193754, PMC Journal in Process",Conference Presentations & Publications,0,2009,http://cvcweb.ices.utexas.edu/cvc/papers/2009/conference/Bajaj-Chen-Xu-Zhang-Zhao-SPMpaper09_final.pdf,,,,4/6/2010 17:38,900,,"(with A. Chen, G. Xu, Q. Zhang, and W. Zhao)"
379,8,6,2,4,NULL,"C. Bajaj, R. Chowdhury, M. Rasheed",A Dynamic Data Structure for Flexible Molecular Maintenance and Informatics,"Proceedings of the 2009 SIAM/ACM Joint Conference on Geometric and Physical Modeling, San Francisco, CA, 2009, NIHMSID193756, PMC Journal in Process",Conference Presentations & Publications,0,2009,http://cvcweb.ices.utexas.edu/cvc/papers/2009/conference/Bajaj-Chow-Rasheed-SPM-09-final.pdf,,,,4/6/2010 17:36,900,,(with R. Chowdhury and M. Rasheed)
382,2,2,2,2,NULL,"C. Bajaj, R. Chowdhury, V. Siddahanavalli",F2Dock: Fast  Fourier Protein-Protein Docking,"IEEE/ACM Transactions on Computational Biology and Bioinformatics, 8(1):45-58 2011, NIHMSID153460, PMC3058388, <a href=http://tinyurl.com/NIHMSID153460>http://tinyurl.com/NIHMSID153460</a>, <a href="" doi: 10.1109/TCBB.2009.57""> doi: 10.1109/TCBB.2009.57</a>.",Journal Publications,1,2011,,,,,6/16/2014 9:33,1000,,"(with R. Chowdhury, V. Siddahanavalli)"
384,5,4,1,6,NULL,"D. Ress, S. Dhandapani, S. Katyal, and C. Greene, C. Bajaj",Surface-Based Imaging Methods for High-Resolution Functional Magnetic Resonance Imaging,"Proceedings of Second Intl. Symposium, CompIMAGE 2010:
Computational Modeling of Objects Represented in Images, ed. by R. Barneva, V. Brimkov, H. Hauptman, R. Jorge, J. Tavares.
LNCS 6026, Springer Verlag, 2010, p 130-140, NIHMSID# 187599.",Conference Presentations & Publications,0,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/david-ress-compImg2010.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/david-ress-compImg2010.pdf,,,5/30/2010 13:59,900,,"with D. Ress, S. Dhandapani, S. Katyal, and C. Greene"
385,5,5,5,5,NULL,"Q. Zhang, C. Bajaj",Cryo-Electron Microscopy Data Denoising Based on the Generalized Digitized Total Variation Method,"Far East Journal of Applied Mathematics, 45(2): 83-99, 2010, NIHMSID# 187605, <a href=http://onlinelibrary.wiley.com/doi/10.1002/bip.22052/pdf>doi:10.1002/bip.22052</a>, <a href=http://tinyurl.com/PMC3106423>PMCID: PMC3106423</a>.",Journal Publications,0,2010,,http://cvcweb.ices.utexas.edu/cvc/papers/2010/journal/ZQ-PPH-0910097-AM.pdf,,,7/11/2012 9:12,1000,,with Q. Zhang
386,5,6,2,5,NULL,"G. Xu, M. Li, A. Gopinath, C. Bajaj",Computational Inversion of Electron Tomography Images Using L2-Gradient Flows,"Journal of Computational Mathematics, V29(5):501-525, 2011, <a href=http://dx.doi.org/10.4208/jcm.1106-m3302>doi: 10.4208/jcm.1106-m3302</a>,NIHMSID# 266229, PMC Journal in Process.",Journal Publications,0,2011,http://cvcweb.ices.utexas.edu/cvc/papers/2010/techReport/Xu-Liming-Ajay-Bajaj-reconstruct_ICES-TR.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2010/techReport/Xu-Liming-Ajay-Bajaj-reconstruct_ICES-TR.pdf,,,6/16/2014 9:35,1000,,"with G. Xu, M. Li, A. Gopinath"
387,6,3,4,5,NULL,"O. Sharma, Q. Zhang, F. Anton, C. Bajaj","Multi-Domain, Higher Order Level Set Scheme for 3D Image Segmentation on the GPU","Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition (CVPR), 2010, NIHMSID# 192191, PMC Journal in Process",Conference Presentations & Publications,0,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/journal/cvpr-ojas-2048.pdf,,,,5/24/2010 11:33,900,,"with O. Sharma, Q. Zhang, F. Anton"
388,11,4,5,6,11,"C. Bajaj, A. Gillette, S. Goswami, B. Kwon, and J. Rivera",Complementary Space for Enhanced Uncertainty and Dynamics Visualization,"Topological Data Analysis and Visualization: Theory, Algorithms and Applications, ed. by Pascucci, Tricoche, Hagen, Tierny, Springer-Verlag, in publication, 2009, NIHMSID194093, PMC Journal in Process",Book Chapters,0,2009,http://cvcweb.ices.utexas.edu/cvc/papers/2009/book/Bajaj-Gillet-Goswami-tiv2009_book.pdf,,,,12/14/2015 17:49,950,,"with A. Gillette, S. Goswami, B. Kwon, and J. Rivera"
389,7,6,2,1,NULL,J. Edwards and C. Bajaj,Topologically correct reconstruction of tortuous contour forests,"Proceedings of the ACM Symposium on Solid and Physical Modeling, p.51-60, September 2010",Conference Presentations & Publications,0,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/jed-paper-spm.pdf,,,,11/2/2010 11:38,900,,(with J. Edwards)
390,1,3,2,6,NULL,A. Gillette and C. Bajaj,A Generalization for Stable Mixed Finite Elements,"Proceedings of the ACM Symposium on Solid and Physical Modeling, p. 41-50, Sept. 2010",Conference Presentations & Publications,9,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/stableFE.pdf,,,,11/2/2010 11:36,900,,(with A. Gillette)
391,6,1,3,8,NULL,"C. Bajaj, R. Bettadapura, N. Lei, A. Mollere, C. Peng,  A. Rand",Constructing A-Spline Weight Functions for Stable WEB-Spline Finite Element Methods,"Proceedings of the ACM Symposium on Solid and Physical Modeling, p. 153-158, Sept. 2010",Conference Presentations & Publications,9,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/webfem.pdf,,,,11/2/2010 11:36,900,,"(with R. Bettadapura, N. Lei, A. Mollere, C. Peng,  A. Rand)"
392,6,2,8,1,NULL,C. Bajaj and R. Chowdhury,Multi-level Grid Algorithms for Faster Molecular Energetics,"Proceedings of the ACM Symposium on Solid and Physical Modeling, p. 147-152, Sept. 2010",Conference Presentations & Publications,9,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/fastMD.pdf,,,,11/2/2010 11:38,900,,"(with R. Bettadapura, N. Lei, A. Mollere, C. Peng,  A. Rand)"
393,1,3,6,8,NULL,"Q. Zhang, B. Subramanian, G. Xu, C. Bajaj",Quality Multi-Domain Meshing for Volumetric Data,"Proceedings of 2010 3rd International Conference on Biomedical Engineering and Informatics, p. 472-476, PMCID: PMC3085488, <a href=http://tinyurl.com/PMC3085488>http://tinyurl.com/PMC3085488</a>",Conference Presentations & Publications,0,2010,http://cvcweb.ices.utexas.edu/cvc/papers/2010/conference/nihms249617.pdf,NULL,NULL,NULL,5/10/2011 17:18,900,NULL,"Q. Zhang, B. Subramanian, G. Xu"
394,6,3,1,4,NULL,"G. Xu, C. Bajaj",Regularization of B-Spline Objects,"Computer Aided Geometric Design, 258(1) 38-49, 2011, <a href=http://dx.doi.org/10.1016/j.cagd.2010.09.008>doi:10.1016/j.cagd.2010.09.008</a>, <a href=""http://www.ncbi.nlm.nih.gov/pubmed?term=Regularization of B-Spline Objects"">PMID: 21218183</a>.",Journal Publications,1,2011,,,NULL,NULL,6/16/2014 9:25,1000,NULL,G. Xu
395,5,3,3,3,NULL,"M. Li, G. Xu, C. Sorzano, R. Melero, and C. Bajaj",Electric-Potential Reconstructions of Single Particles Using L2-Gradient Flows,"Proceedings of 2010 3rd International Conference on Biomedical Engineering and Informatics, p. 213-217, PMCID# PMC3091820, <a href=http://tinyurl.com/PMC3091820>http://tinyurl.com/PMC3091820</a>",Conference Presentations & Publications,0,2010,http://lsec.cc.ac.cn/~xuguo/papers/BMEI_1185.pdf,NULL,NULL,NULL,8/23/2011 9:57,900,NULL,"with Ming Li , Guoliang Xu, Carlos O. S. Sorzano, and Roberto Melero†"
396,2,6,3,3,NULL,"C. Bajaj, R. Chowdhury, M. Rasheed",A Dynamic Data Structure for Flexible Molecular Maintenance and Informatics,"Bioinformatics  (2011)   27  (1):  55-62. PMCID: PMC3008647, <a href=http://bioinformatics.oxfordjournals.org/content/early/2010/11/25/bioinformatics.btq627>doi: 10.1093/bioinformatics/btq627</a>",Journal Publications,1,2011,http://bioinformatics.oxfordjournals.org/content/27/1/55.full.pdf+html,http://cvcweb.ices.utexas.edu/cvc/papers/2010/journal/bajaj_et_all-dpg.pdf,NULL,NULL,6/16/2014 9:53,1000,NULL,NULL
397,2,8,8,8,NULL,"C. Bajaj, S.-C. Chen, and A. Rand",An Efficient Higher-Order Fast Multipole Boundary Element Solution for Poisson-Boltzmann Based molecular Electrostatics,"SIAM Journal on Scientific Computing, 33(2) 826-848, 2011, NIHMSID# 266230, <a href=http://epubs.siam.org/sisc/resource/1/sjoce3/v33/i2/p826_s1>doi:10.1137/090764645</a>, <a href=http://tinyurl.com/PMC3110014>PMCID: PMC3110014</a>. ",Journal Publications,6,2011,http://cvcweb.ices.utexas.edu/cvc/papers/2011/journal/BajajChenRand2011.pdf,http://cvcweb.ices.utexas.edu/cvc/papers/2011/journal/BajajChenRand2011.pdf,NULL,NULL,6/16/2014 9:37,1000,NULL,with S.-C. Chen and A. Rand
398,5,2,1,5,NULL,"R. Khan, Q. Zhang, S. Darayan, S. Dhandapani, S. Katyal, C. Greene, C. Bajaj, D. Ress",Surface-Based Analysis Methods for High-Resolution Functional Magnetic Resonance Imaging,"Graphical Models, 73(6):313-322, 2011, NIHMSID# 268212, PMCID: PMC19036544, <a href=http://dx.doi.org/10.1016/j.gmod.2010.11.002>doi:10.1016/j.gmod.2010.11.002</a>, <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22125419"">PMID: 22125419</a>.",Journal Publications,11,2011,,NULL,NULL,NULL,6/16/2014 9:38,1000,NULL,"with D. Kahn, Q. Zhang, S. Darayahn, S. Dhandapani, S. Katyal, C. Greene, C. Bajaj, D. Ress"
399,5,3,6,5,NULL,"O. Sharma, Q. Zhang, F. Anton, C. Bajaj ",Fast Streaming 3D Level Set Segmentation on the GPU for Smooth Multi-phase Segmentation,"Transactions on Computational Sciences XIII, Lecture Notes on Computer Science, 6750:72-91, 2011, NIHMSID# 282368, PMC Journal in Process,<a href=http://www.springerlink.com/content/g33677k473163016>doi:10.1007/978-3-642-22619-9_4</a>",Journal Publications,0,2011,http://cvcweb.ices.utexas.edu/cvc/papers/2011/journal/ojas-journal-tcs-2011.pdf,NULL,NULL,NULL,6/16/2014 9:40,1000,NULL,"with O. Sharma, Q. Zhang, and F. Anton"
400,5,5,5,5,NULL,"A. Schwarzkopf, T. Kalbe, A. Kuijper, M. Goesele, C. Bajaj",Volumetric Nonlinear Anisotropic Diffusion on GPUs,"Proceedings of the Third International Conference on Scale Space Methods and Variational Methods in Computer Vision, vol. 6667, 2011",Conference Presentations & Publications,5,2011,http://cvcweb.ices.utexas.edu/cvc/papers/2011/conference/Kalbe-GPU-SSVM.pdf,NULL,NULL,NULL,1/23/2013 10:04,0,NULL,"with A. Schwarzkopf, T. Kalbe, A. Kuijper, and M. Goesele
"
401,6,8,1,1,NULL,"A. Gillette, A. Rand, C. Bajaj",Error Estimates for Generalized Barycentric Interpolation,"Advances in Computational Mathematics, Volume 37, issue 3, 2012, page 417-439, NIHMSID #283685, PMC3549276, <a href=dx.dio.org/10.1007/s10444-011-9218-z>doi:10.1007/s10444-011-9218-z</a>",Journal Publications,10,2012,http://cvcweb.ices.utexas.edu/cvc/papers/2011/journal/GRB-AiCM-2011.pdf,NULL,NULL,NULL,6/16/2014 9:55,1000,NULL,with A. Gillette and A. Rand
402,1,6,3,2,NULL,C. Bajaj and L. Karlapalem,Volume subdivision based hexahedral finite element meshing of domains with interior 2-manifold boundaries,"AFRIGRAPH '06 Proceedings of the 4th international conference on Computer graphics, virtual reality, visualisation and interaction in Africa, 2006",Conference Presentations & Publications,1,2006,http://cvcweb.ices.utexas.edu/cvc/papers/2006/conference/hex-sub-p127-bajaj.pdf,NULL,NULL,NULL,4/11/2011 15:23,900,NULL,NULL
403,8,6,1,1,NULL,A. Gillette and C. Bajaj,Dual Formulations of Mixed Finite Element Methods with Applications,"Computer-Aided Design, Special Issue for SPM 2010, 43(10): 1213-1221, 2011 <a href=http://dx.doi.org/10.1016/j.cad.2011.06.017>doi:10.1016/j.cad.2011.06.017</a>, <a href=""http://www.ncbi.nlm.nih.gov/pubmed?term=Dual Formulations of Mixed Finite Element Methods with Applications"">PMCID: PMC3185384</a>.",Journal Publications,10,2011,,NULL,NULL,NULL,6/16/2014 9:45,1000,NULL,NULL
404,2,5,2,5,NULL,"M. Li, G. Xu, C. Sorzano, F. Sun, and C. Bajaj",Single-Particle Reconstruction Using L2-Gradient Flow,"Journal of Structural Biology (2011) 176 (3): 259-267,  NIHMSID 318967, PMCID: PMC3215675, <a href=http://dx.doi.org/10.1016/j.jsb.2011.08.005> doi:10.1016/j.jsb.2011.08.005</a>, <a href=""http://www.ncbi.nlm.nih.gov/pubmed?term=Single-Particle Reconstruction Using L2-Gradient Flow"">PMID: 21864687</a>.",Journal Publications,12,2011,,NULL,NULL,NULL,6/16/2014 9:43,1000,NULL,"with M. Li, G. Xu, C. Sorzanoc, and F. Sun"
405,7,6,2,1,NULL,J. Edwards and C. Bajaj,Topologically correct reconstruction of tortuous contour forests,"Computer-Aided Design, 43(10): 1296-1306, 2011, NIHMSID 319941, <a href=http://dx.doi.org/10.1016/j.cad.2011.06.019>doi:10.1016/j.cad.2011.06.019</a>, <a href=""http://www.ncbi.nlm.nih.gov/pubmed?term=Topologically correct reconstruction of tortuous contour forests"">PMID: 22003256</a>, PMC Journal in Process.",Journal Publications,10,2011,,,,,7/11/2012 9:10,1000,,(with J. Edwards)
407,2,5,3,2,NULL,"Q. Zhang, R. Bettadapura and C. Bajaj",Macromolecular Structure Modeling from 3DEM using VOLROVER 2.0,"Biopolymers, September, 97(9):709-731, 2012, NIHMSID# 365963, PMCID: PMC3511818,  <a href=""http://onlinelibrary.wiley.com/doi/10.1002/bip.22052/abstract"">doi:10.1002/bip.22052</a>.",Journal Publications,NULL,2012,http://cvcweb.ices.utexas.edu/cvc/papers/2012/journal/ZBB_Biop_2012_inter.pdf,NULL,NULL,NULL,6/16/2014 9:57,1000,NULL,with Q. Zhang and R. Bettadapura
408,6,6,6,6,NULL,"S. A. Mitchell, A. Rand, M. S. Ebeida, C. Bajaj",Variable Radii Poisson-Disk Sampling,"Proceedings of the 24th Canadian Conference on Computational Geometry 2012, Charlottetown, Prince Edward Island, Canada, August, 2012.",Conference Presentations & Publications,8,2012,http://cvcweb.ices.utexas.edu/cvc/papers/2012/conference/VarRadiusPoissonDiskCCCG-extended.pdf,NULL,NULL,NULL,7/13/2012 9:23,0,NULL,"with S. A. Mitchell and M. S. Ebeida
"
420,2,5,3,4,11,C. Bajaj,From Voxel Maps to Models,"Imaging Life: Biological Systems from Atoms to Tissues
ed. by G. Howard, W. Brown, and M. Auer
Oxford University Press, chap 15, pg 397-429. (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/Bajaj_bookchapter_0426.pdf""> pdf </a>)
",Book Chapters,NULL,2014,NULL,NULL,NULL,NULL,8/24/2018 11:16,800,NULL,NULL
421,2,5,NULL,NULL,NULL,"P. Sarkar, E. Bosneaga, E. Yap Jr., J.  Das, W. Tsai, A. Cabal, E. Neuhaus, D. Maji, S. Kumar, M. Joo, S. Yakovlev, R. Csencsits, Z. Yu, C. Bajaj, K. Downing, M. Auer",Electron tomography of cryo-immobilized plant tissue: a novel approach to studying 3D macromolecular architecture of mature plant cell walls in situ,"<a href=""http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0106928"">PLOS ONE </a>, 2014. DOI: 10.1371/journal.pone.0106928 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/Sarkar et al_PlantPhys_Manuscript.pdf""> paper </a> and <a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/Sarkar et al_PlantPhys_SupplementaryFigures.pdf""> supplement </a>)
",Journal Publications,NULL,2014,NULL,NULL,NULL,NULL,10/7/2015 17:34,1000,NULL,NULL
422,2,6,1,8,NULL,"A. Abdoli, G. Dulikravich, C. Bajaj,
D. Stowe, M. Jahania",Human Heart Conjugate Cooling Process: Unsteady Thermo-Fluid-Stress Analysis,"International Journal for Numerical Methods in Biomedical Engineering (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/25045006""> epub ahead of print </a>), doi: 10.1002/cnm.2662 (<a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/HJ1-Draft-Abdoli-Dulikravich-(DFS)-v20-cb.pdf""> pdf</a>)",Journal Publications,NULL,2014,NULL,NULL,NULL,NULL,8/24/2018 11:17,1000,NULL,NULL
423,2,6,3,8,NULL,"R. Chowdhury, D. Beglov, M. Moghaddasi, I. Paschalidis, P. Vakili, S. Vajda, C. Bajaj, D. Kozakov",Efficient Maintenance and Update of Non-bonded Lists in Macromolecular Simulations,"J. Chem. Theory Comput. 2014, 10 (10), pp 4449-4454 (Online access <a href=""http://pubs.acs.org/doi/abs/10.1021/ct400474w""> here </a>) <a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/octree-JCTC_main.pdf"">pre-print</a> and <a href=""http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/octree-JCTC-supp.pdf"">supplement</a> DOI:10.1021/ct400474w",Journal Publications,9,2014,NULL,http://cvcweb.ices.utexas.edu/cvc/papers/2014/journal/octree-JCTC_main.pdf,NULL,NULL,8/24/2018 11:17,1000,NULL,NULL
554,1,NULL,NULL,NULL,NULL,"A. Abdelkader, C. L. Bajaj, M. S. Ebeida, A. H. Mahomoud, S. A. Mitchell, A. A. Rushdi, J. D. Owens",Sampling Conditions for Conforming Voronoi Meshing by the VoroCrust Algorithm,"LIPIcs: Leibniz International Proceedings in Informatics, Volume 99, ArXiv:1803.06078, Symposium on Computational Geometry (SOCG 2018), Budapest, Hungary, June 2018",Journal Publications,6,2018,http://drops.dagstuhl.de/opus/volltexte/2018/8714/pdf/LIPIcs-SoCG-2018-1.pdf,http://drops.dagstuhl.de/opus/volltexte/2018/8714/pdf/LIPIcs-SoCG-2018-1.pdf,NULL,NULL,3/18/2019 14:19,1000,NULL,NULL
